"Dataset","Model","Metric","Value"
"diabetes","XGBoost","MSE",2724.068373385
"diabetes","XGBoost","MAE",46.6369642777876
"diabetes","XGBoost","MAE",43.6788956902244
"diabetes","XGBoost","MAE",54.8695537393743
"diabetes","XGBoost","MAE",43.8939534967596
"diabetes","XGBoost","MAE",52.7119259304471
"diabetes","XGBoost","MAE",42.6602982607755
"diabetes","XGBoost","MAE",52.5043848211115
"diabetes","XGBoost","MAE",42.9048884131692
"diabetes","XGBoost","MAE",47.2697871815075
"diabetes","XGBoost","MAE",40.8996381971571
"diabetes","XGBoost","RMSE",60.9795141204391
"diabetes","XGBoost","RMSE",52.3983006674383
"diabetes","XGBoost","RMSE",68.4882984214951
"diabetes","XGBoost","RMSE",59.1984531979392
"diabetes","XGBoost","RMSE",66.3156170973871
"diabetes","XGBoost","RMSE",52.8904963799811
"diabetes","XGBoost","RMSE",61.815700015506
"diabetes","XGBoost","RMSE",53.6565320665966
"diabetes","XGBoost","RMSE",57.8165720177027
"diabetes","XGBoost","RMSE",52.1926084171408
"diabetes","XGBoost","R2",0.308498690807743
"diabetes","XGBoost","R2",0.23559449167363
"diabetes","XGBoost","R2",0.248332759136889
"diabetes","XGBoost","R2",0.423581009148584
"diabetes","XGBoost","R2",0.27091113336235
"diabetes","XGBoost","R2",0.488993146433214
"diabetes","XGBoost","R2",0.462918129338194
"diabetes","XGBoost","R2",0.588311248820232
"diabetes","XGBoost","R2",0.279196182455941
"diabetes","XGBoost","R2",0.582424743481299
"diabetes","LightGBM","MSE",3380.08808242029
"diabetes","LightGBM","MSE",2613.58162626303
"diabetes","LightGBM","MSE",4265.37631395442
"diabetes","LightGBM","MSE",3510.92209665558
"diabetes","LightGBM","MSE",3888.72062433722
"diabetes","LightGBM","MSE",2616.30630939488
"diabetes","LightGBM","MSE",3501.96789845955
"diabetes","LightGBM","MSE",3068.7665754349
"diabetes","LightGBM","MSE",3462.3058134618
"diabetes","LightGBM","MSE",2900.88711047754
"diabetes","LightGBM","MAE",44.672514893326
"diabetes","LightGBM","MAE",44.008380497488
"diabetes","LightGBM","MAE",52.8337623021682
"diabetes","LightGBM","MAE",44.2385480642483
"diabetes","LightGBM","MAE",49.4193202210093
"diabetes","LightGBM","MAE",43.719038089232
"diabetes","LightGBM","MAE",50.3588717102079
"diabetes","LightGBM","MAE",44.1140959380469
"diabetes","LightGBM","MAE",48.0189308851277
"diabetes","LightGBM","MAE",41.3022245363446
"diabetes","LightGBM","RMSE",58.1385249419031
"diabetes","LightGBM","RMSE",51.1232004696794
"diabetes","LightGBM","RMSE",65.3098485219069
"diabetes","LightGBM","RMSE",59.2530344932272
"diabetes","LightGBM","RMSE",62.3596073138472
"diabetes","LightGBM","RMSE",51.1498417338204
"diabetes","LightGBM","RMSE",59.1774272713807
"diabetes","LightGBM","RMSE",55.3964491229799
"diabetes","LightGBM","RMSE",58.841361417474
"diabetes","LightGBM","RMSE",53.8598840555523
"diabetes","LightGBM","R2",0.371430787650015
"diabetes","LightGBM","R2",0.272345078383419
"diabetes","LightGBM","R2",0.31648157897547
"diabetes","LightGBM","R2",0.422517596259367
"diabetes","LightGBM","R2",0.355303103808889
"diabetes","LightGBM","R2",0.522074693223851
"diabetes","LightGBM","R2",0.507784744063199
"diabetes","LightGBM","R2",0.561178744000358
"diabetes","LightGBM","R2",0.253417465127822
"diabetes","LightGBM","R2",0.55532001651478
"diabetes","RaFFLE","MSE",2894.59558684792
"diabetes","RaFFLE","MSE",2398.95062742966
"diabetes","RaFFLE","MSE",3646.93725674499
"diabetes","RaFFLE","MSE",3387.08827752505
"diabetes","RaFFLE","MSE",3869.31930966692
"diabetes","RaFFLE","MSE",2681.59078769804
"diabetes","RaFFLE","MSE",3543.9752439314
"diabetes","RaFFLE","MSE",2767.71861939315
"diabetes","RaFFLE","MSE",2697.74865759256
"diabetes","RaFFLE","MSE",2430.63739448442
"diabetes","RaFFLE","MAE",41.6152560595964
"diabetes","RaFFLE","MAE",42.2850865803105
"diabetes","RaFFLE","MAE",50.9715990499562
"diabetes","RaFFLE","MAE",45.6960699876819
"diabetes","RaFFLE","MAE",50.493265515066
"diabetes","RaFFLE","MAE",41.7483398672937
"diabetes","RaFFLE","MAE",50.7639852956969
"diabetes","RaFFLE","MAE",44.8962092709333
"diabetes","RaFFLE","MAE",41.6845848455893
"diabetes","RaFFLE","MAE",39.9002310845239
"diabetes","RaFFLE","RMSE",53.8014459549919
"diabetes","RaFFLE","RMSE",48.9790835707413
"diabetes","RaFFLE","RMSE",60.3898771049005
"diabetes","RaFFLE","RMSE",58.1986965277149
"diabetes","RaFFLE","RMSE",62.2038528522705
"diabetes","RaFFLE","RMSE",51.7840785154862
"diabetes","RaFFLE","RMSE",59.5312963400882
"diabetes","RaFFLE","RMSE",52.6091115624769
"diabetes","RaFFLE","RMSE",51.9398561568336
"diabetes","RaFFLE","RMSE",49.301494850404
"diabetes","RaFFLE","R2",0.461714125865641
"diabetes","RaFFLE","R2",0.332101123904709
"diabetes","RaFFLE","R2",0.415585258643956
"diabetes","RaFFLE","R2",0.442885992244
"diabetes","RaFFLE","R2",0.35851957744078
"diabetes","RaFFLE","R2",0.510149061959378
"diabetes","RaFFLE","R2",0.501880447706928
"diabetes","RaFFLE","R2",0.604227388769843
"diabetes","RaFFLE","R2",0.418280146311029
"diabetes","RaFFLE","R2",0.627405081523507
"diabetes","PRForest","MSE",7442859.56945469
"diabetes","PRForest","MSE",3519.45029125407
"diabetes","PRForest","MSE",3391431.89923243
"diabetes","PRForest","MSE",29964329.3093909
"diabetes","PRForest","MSE",16641.1535332006
"diabetes","PRForest","MSE",3701988.15180444
"diabetes","PRForest","MSE",43908.554351042
"diabetes","PRForest","MSE",24976117.4957609
"diabetes","PRForest","MSE",17591500681.4315
"diabetes","PRForest","MSE",57494111.3158534
"diabetes","PRForest","MAE",2725.20685197853
"diabetes","PRForest","MAE",52.3788251523734
"diabetes","PRForest","MAE",1837.44781277602
"diabetes","PRForest","MAE",5470.71687801987
"diabetes","PRForest","MAE",111.416839088589
"diabetes","PRForest","MAE",1920.66750125129
"diabetes","PRForest","MAE",197.845471562053
"diabetes","PRForest","MAE",4992.62329570436
"diabetes","PRForest","MAE",131794.190153023
"diabetes","PRForest","MAE",7560.89748032045
"diabetes","PRForest","RMSE",2728.16047355259
"diabetes","PRForest","RMSE",59.3249550463721
"diabetes","PRForest","RMSE",1841.58407335436
"diabetes","PRForest","RMSE",5473.96833288163
"diabetes","PRForest","RMSE",129.000595088552
"diabetes","PRForest","RMSE",1924.05513221541
"diabetes","PRForest","RMSE",209.543681248187
"diabetes","PRForest","RMSE",4997.61117892948
"diabetes","PRForest","RMSE",132632.95473385
"diabetes","PRForest","RMSE",7582.48714577568
"diabetes","PRForest","R2",-1383.09185297141
"diabetes","PRForest","R2",0.0201395280400541
"diabetes","PRForest","R2",-542.470495016291
"diabetes","PRForest","R2",-4927.58355716471
"diabetes","PRForest","R2",-1.75887652220394
"diabetes","PRForest","R2",-675.248731572268
"diabetes","PRForest","R2",-5.17151868445738
"diabetes","PRForest","R2",-3570.48417126879
"diabetes","PRForest","R2",-3793282.40087244
"diabetes","PRForest","R2",-8812.33174879128
"lifecyclesavings","Lasso","MSE",10.3624062099098
"lifecyclesavings","Lasso","MSE",8.73894927159626
"lifecyclesavings","Lasso","MSE",18.9778732511365
"lifecyclesavings","Lasso","MSE",6.5567076825194
"lifecyclesavings","Lasso","MSE",15.9951010584636
"lifecyclesavings","Lasso","MSE",36.2340554469958
"lifecyclesavings","Lasso","MSE",6.24908933102652
"lifecyclesavings","Lasso","MSE",39.3829437963596
"lifecyclesavings","Lasso","MSE",14.3431223184579
"lifecyclesavings","Lasso","MSE",7.47158388288345
"lifecyclesavings","Lasso","MAE",2.3480707644484
"lifecyclesavings","Lasso","MAE",2.14440784025293
"lifecyclesavings","Lasso","MAE",3.98098607727269
"lifecyclesavings","Lasso","MAE",2.49368520041355
"lifecyclesavings","Lasso","MAE",3.39472260016653
"lifecyclesavings","Lasso","MAE",5.87135091388902
"lifecyclesavings","Lasso","MAE",2.12238911075941
"lifecyclesavings","Lasso","MAE",5.37144244816861
"lifecyclesavings","Lasso","MAE",2.9119637709344
"lifecyclesavings","Lasso","MAE",2.29196072496546
"lifecyclesavings","Lasso","RMSE",3.21906915270701
"lifecyclesavings","Lasso","RMSE",2.95617138738542
"lifecyclesavings","Lasso","RMSE",4.35636009199613
"lifecyclesavings","Lasso","RMSE",2.56060689730372
"lifecyclesavings","Lasso","RMSE",3.9993875854265
"lifecyclesavings","Lasso","RMSE",6.01947302070504
"lifecyclesavings","Lasso","RMSE",2.49981785957028
"lifecyclesavings","Lasso","RMSE",6.27558314392851
"lifecyclesavings","Lasso","RMSE",3.78723148466765
"lifecyclesavings","Lasso","RMSE",2.7334198146065
"lifecyclesavings","Lasso","R2",0.392851477877243
"lifecyclesavings","Lasso","R2",0.319170310074685
"lifecyclesavings","Lasso","R2",0.064116162653224
"lifecyclesavings","Lasso","R2",0.338551478916394
"lifecyclesavings","Lasso","R2",-1.64021544458729
"lifecyclesavings","Lasso","R2",-4.50933280324104
"lifecyclesavings","Lasso","R2",0.22294821208193
"lifecyclesavings","Lasso","R2",0.0219768131870077
"lifecyclesavings","Lasso","R2",-0.644039234405317
"lifecyclesavings","Lasso","R2",-0.537648954225939
"lifecyclesavings","Ridge","MSE",10.1715447261318
"lifecyclesavings","Ridge","MSE",8.43766822451652
"lifecyclesavings","Ridge","MSE",18.9428404049025
"lifecyclesavings","Ridge","MSE",6.53825399435966
"lifecyclesavings","Ridge","MSE",16.694355948081
"lifecyclesavings","Ridge","MSE",38.0472673908783
"lifecyclesavings","Ridge","MSE",6.59848213264135
"lifecyclesavings","Ridge","MSE",39.3422286506651
"lifecyclesavings","Ridge","MSE",14.3874710815488
"lifecyclesavings","Ridge","MSE",7.5145693584334
"lifecyclesavings","Ridge","MAE",2.33128608481337
"lifecyclesavings","Ridge","MAE",2.14128533218426
"lifecyclesavings","Ridge","MAE",3.96966650735743
"lifecyclesavings","Ridge","MAE",2.48951624621442
"lifecyclesavings","Ridge","MAE",3.42129837267522
"lifecyclesavings","Ridge","MAE",5.98132527290987
"lifecyclesavings","Ridge","MAE",2.37833477060658
"lifecyclesavings","Ridge","MAE",5.37131926354856
"lifecyclesavings","Ridge","MAE",2.90935569389493
"lifecyclesavings","Ridge","MAE",2.30268368057979
"lifecyclesavings","Ridge","RMSE",3.18928592730909
"lifecyclesavings","Ridge","RMSE",2.90476646643349
"lifecyclesavings","Ridge","RMSE",4.3523373496206
"lifecyclesavings","Ridge","RMSE",2.55700097660514
"lifecyclesavings","Ridge","RMSE",4.08587272783686
"lifecyclesavings","Ridge","RMSE",6.16824670314655
"lifecyclesavings","Ridge","RMSE",2.5687510842122
"lifecyclesavings","Ridge","RMSE",6.27233837182475
"lifecyclesavings","Ridge","RMSE",3.79308200300875
"lifecyclesavings","Ridge","RMSE",2.74127148572216
"lifecyclesavings","Ridge","R2",0.404034331112156
"lifecyclesavings","Ridge","R2",0.342642363234482
"lifecyclesavings","Ridge","R2",0.065843789038584
"lifecyclesavings","Ridge","R2",0.340413109071777
"lifecyclesavings","Ridge","R2",-1.75563725733627
"lifecyclesavings","Ridge","R2",-4.78502891063022
"lifecyclesavings","Ridge","R2",0.17950247354327
"lifecyclesavings","Ridge","R2",0.0229879198414424
"lifecyclesavings","Ridge","R2",-0.649122584104214
"lifecyclesavings","Ridge","R2",-0.546495347783497
"lifecyclesavings","CART","MSE",12.6749429407714
"lifecyclesavings","CART","MSE",12.8380298813075
"lifecyclesavings","CART","MSE",23.5574407757635
"lifecyclesavings","CART","MSE",10.8590201969187
"lifecyclesavings","CART","MSE",11.7168200271046
"lifecyclesavings","CART","MSE",40.1300268572135
"lifecyclesavings","CART","MSE",6.08801403681788
"lifecyclesavings","CART","MSE",43.1678434705953
"lifecyclesavings","CART","MSE",18.053783625
"lifecyclesavings","CART","MSE",5.85221128643436
"lifecyclesavings","CART","MAE",2.25386363636364
"lifecyclesavings","CART","MAE",3.00844155844156
"lifecyclesavings","CART","MAE",4.48422898860399
"lifecyclesavings","CART","MAE",2.79146464646465
"lifecyclesavings","CART","MAE",2.98580357142857
"lifecyclesavings","CART","MAE",5.88800420168067
"lifecyclesavings","CART","MAE",2.11230769230769
"lifecyclesavings","CART","MAE",5.77
"lifecyclesavings","CART","MAE",3.54075
"lifecyclesavings","CART","MAE",2.05451282051282
"lifecyclesavings","CART","RMSE",3.56018861028055
"lifecyclesavings","CART","RMSE",3.58301965963173
"lifecyclesavings","CART","RMSE",4.85360080515111
"lifecyclesavings","CART","RMSE",3.29530274738433
"lifecyclesavings","CART","RMSE",3.42298408221607
"lifecyclesavings","CART","RMSE",6.33482650569165
"lifecyclesavings","CART","RMSE",2.46739012659488
"lifecyclesavings","CART","RMSE",6.57022400459797
"lifecyclesavings","CART","RMSE",4.24897442037487
"lifecyclesavings","CART","RMSE",2.41913440850945
"lifecyclesavings","CART","R2",0.257356571573101
"lifecyclesavings","CART","R2",-0.000178812314580057
"lifecyclesavings","CART","R2",-0.161722801050463
"lifecyclesavings","CART","R2",-0.0954709585144922
"lifecyclesavings","CART","R2",-0.934025242100134
"lifecyclesavings","CART","R2",-5.10170930722359
"lifecyclesavings","CART","R2",0.242977345724301
"lifecyclesavings","CART","R2",-0.0720161513893383
"lifecyclesavings","CART","R2",-1.06936313795275
"lifecyclesavings","CART","R2",-0.204382726012073
"lifecyclesavings","PILOT","MSE",20.2350371192315
"lifecyclesavings","PILOT","MSE",8.99924782570678
"lifecyclesavings","PILOT","MSE",20.1426111876181
"lifecyclesavings","PILOT","MSE",8.29417351919531
"lifecyclesavings","PILOT","MSE",9.15034083243957
"lifecyclesavings","PILOT","MSE",39.5064390358854
"lifecyclesavings","PILOT","MSE",7.17735373181982
"lifecyclesavings","PILOT","MSE",41.4301549193254
"lifecyclesavings","PILOT","MSE",9.64672120100893
"lifecyclesavings","PILOT","MSE",2.20528851483153
"lifecyclesavings","PILOT","MAE",2.99991715262832
"lifecyclesavings","PILOT","MAE",2.23546787585529
"lifecyclesavings","PILOT","MAE",4.31081321387415
"lifecyclesavings","PILOT","MAE",2.76899798333503
"lifecyclesavings","PILOT","MAE",2.45015228540634
"lifecyclesavings","PILOT","MAE",6.14477172694917
"lifecyclesavings","PILOT","MAE",2.3821978850921
"lifecyclesavings","PILOT","MAE",5.2931089237698
"lifecyclesavings","PILOT","MAE",2.58607730038797
"lifecyclesavings","PILOT","MAE",1.25025612836328
"lifecyclesavings","PILOT","RMSE",4.49833715046254
"lifecyclesavings","PILOT","RMSE",2.9998746349984
"lifecyclesavings","PILOT","RMSE",4.48805204822962
"lifecyclesavings","PILOT","RMSE",2.87996068014744
"lifecyclesavings","PILOT","RMSE",3.02495302979064
"lifecyclesavings","PILOT","RMSE",6.28541478630371
"lifecyclesavings","PILOT","RMSE",2.67905836663179
"lifecyclesavings","PILOT","RMSE",6.4366260509156
"lifecyclesavings","PILOT","RMSE",3.10591712719592
"lifecyclesavings","PILOT","RMSE",1.48502138531118
"lifecyclesavings","PILOT","R2",-0.18560039368959
"lifecyclesavings","PILOT","R2",0.29889110048377
"lifecyclesavings","PILOT","R2",0.00667772394764043
"lifecyclesavings","PILOT","R2",0.163273845117571
"lifecyclesavings","PILOT","R2",-0.510391906918356
"lifecyclesavings","PILOT","R2",-5.00689373117608
"lifecyclesavings","PILOT","R2",0.107521871684481
"lifecyclesavings","PILOT","R2",-0.0288629604194293
"lifecyclesavings","PILOT","R2",-0.105727733871362
"lifecyclesavings","PILOT","R2",0.546152511736435
"lifecyclesavings","RandomForest","MSE",15.8999977654134
"lifecyclesavings","RandomForest","MSE",10.3271646356508
"lifecyclesavings","RandomForest","MSE",19.5736342990579
"lifecyclesavings","RandomForest","MSE",8.13894411525
"lifecyclesavings","RandomForest","MSE",7.82062911110667
"lifecyclesavings","RandomForest","MSE",37.0039783325507
"lifecyclesavings","RandomForest","MSE",9.77979337857568
"lifecyclesavings","RandomForest","MSE",45.9220711290533
"lifecyclesavings","RandomForest","MSE",5.55305717927222
"lifecyclesavings","RandomForest","MSE",2.72489931187556
"lifecyclesavings","RandomForest","MAE",2.50594416666667
"lifecyclesavings","RandomForest","MAE",2.28871619047619
"lifecyclesavings","RandomForest","MAE",4.17412638888889
"lifecyclesavings","RandomForest","MAE",2.72492
"lifecyclesavings","RandomForest","MAE",2.34197733333333
"lifecyclesavings","RandomForest","MAE",5.79739458333333
"lifecyclesavings","RandomForest","MAE",2.52773708333333
"lifecyclesavings","RandomForest","MAE",5.81758533333333
"lifecyclesavings","RandomForest","MAE",1.89813
"lifecyclesavings","RandomForest","MAE",1.192068
"lifecyclesavings","RandomForest","RMSE",3.98748012727505
"lifecyclesavings","RandomForest","RMSE",3.21359061419634
"lifecyclesavings","RandomForest","RMSE",4.42421001977278
"lifecyclesavings","RandomForest","RMSE",2.85288347382959
"lifecyclesavings","RandomForest","RMSE",2.79653877339591
"lifecyclesavings","RandomForest","RMSE",6.08308953842952
"lifecyclesavings","RandomForest","RMSE",3.12726611892491
"lifecyclesavings","RandomForest","RMSE",6.77658255531897
"lifecyclesavings","RandomForest","RMSE",2.35649255871353
"lifecyclesavings","RandomForest","RMSE",1.65072690408667
"lifecyclesavings","RandomForest","R2",0.0683958967180915
"lifecyclesavings","RandomForest","R2",0.195436421681675
"lifecyclesavings","RandomForest","R2",0.0347365199349877
"lifecyclesavings","RandomForest","R2",0.178933573237227
"lifecyclesavings","RandomForest","R2",-0.290904364408945
"lifecyclesavings","RandomForest","R2",-4.62639840235838
"lifecyclesavings","RandomForest","R2",-0.216082140570586
"lifecyclesavings","RandomForest","R2",-0.140413743140277
"lifecyclesavings","RandomForest","R2",0.363496756778606
"lifecyclesavings","RandomForest","R2",0.439216818956539
"lifecyclesavings","XGBoost","MSE",14.2341967966073
"lifecyclesavings","XGBoost","MSE",10.3399485155268
"lifecyclesavings","XGBoost","MSE",17.5825612896589
"lifecyclesavings","XGBoost","MSE",4.61323543786785
"lifecyclesavings","XGBoost","MSE",13.0240380383205
"lifecyclesavings","XGBoost","MSE",39.9517967963286
"lifecyclesavings","XGBoost","MSE",11.5482441203758
"lifecyclesavings","XGBoost","MSE",38.3110692476727
"lifecyclesavings","XGBoost","MSE",2.17645830732984
"lifecyclesavings","XGBoost","MSE",4.984525455086
"lifecyclesavings","XGBoost","MAE",2.12883147875468
"lifecyclesavings","XGBoost","MAE",2.4538612978799
"lifecyclesavings","XGBoost","MAE",4.00683024406433
"lifecyclesavings","XGBoost","MAE",2.05279526233673
"lifecyclesavings","XGBoost","MAE",3.13468907165527
"lifecyclesavings","XGBoost","MAE",5.80361868858337
"lifecyclesavings","XGBoost","MAE",2.60587000846863
"lifecyclesavings","XGBoost","MAE",5.52197097015381
"lifecyclesavings","XGBoost","MAE",1.43138117790222
"lifecyclesavings","XGBoost","MAE",1.84929483795166
"lifecyclesavings","XGBoost","RMSE",3.77282345155552
"lifecyclesavings","XGBoost","RMSE",3.21557903269797
"lifecyclesavings","XGBoost","RMSE",4.19315648284904
"lifecyclesavings","XGBoost","RMSE",2.1478443700296
"lifecyclesavings","XGBoost","RMSE",3.60888321206444
"lifecyclesavings","XGBoost","RMSE",6.32074337371235
"lifecyclesavings","XGBoost","RMSE",3.39827075442434
"lifecyclesavings","XGBoost","RMSE",6.18959362540649
"lifecyclesavings","XGBoost","RMSE",1.47528245001757
"lifecyclesavings","XGBoost","RMSE",2.23260508265255
"lifecyclesavings","XGBoost","R2",0.165997609667165
"lifecyclesavings","XGBoost","R2",0.194440461560896
"lifecyclesavings","XGBoost","R2",0.132925238123538
"lifecyclesavings","XGBoost","R2",0.534611285794631
"lifecyclesavings","XGBoost","R2",-1.14979988272541
"lifecyclesavings","XGBoost","R2",-5.07460969861386
"lifecyclesavings","XGBoost","R2",-0.435982631340986
"lifecyclesavings","XGBoost","R2",0.0485953962820443
"lifecyclesavings","XGBoost","R2",0.750529712439743
"lifecyclesavings","XGBoost","R2",-0.0258133313451727
"lifecyclesavings","LightGBM","MSE",21.9341121558138
"lifecyclesavings","LightGBM","MSE",8.97200808487871
"lifecyclesavings","LightGBM","MSE",26.0891114109194
"lifecyclesavings","LightGBM","MSE",7.79329112033476
"lifecyclesavings","LightGBM","MSE",3.36457799244657
"lifecyclesavings","LightGBM","MSE",35.2229737678582
"lifecyclesavings","LightGBM","MSE",7.40176821093475
"lifecyclesavings","LightGBM","MSE",39.0286495422179
"lifecyclesavings","LightGBM","MSE",13.9821745062569
"lifecyclesavings","LightGBM","MSE",6.55472034957024
"lifecyclesavings","LightGBM","MAE",3.26846874793602
"lifecyclesavings","LightGBM","MAE",2.39410967721587
"lifecyclesavings","LightGBM","MAE",4.93188277778676
"lifecyclesavings","LightGBM","MAE",2.24701525366629
"lifecyclesavings","LightGBM","MAE",1.52476856363616
"lifecyclesavings","LightGBM","MAE",5.38312154040843
"lifecyclesavings","LightGBM","MAE",2.375
"lifecyclesavings","LightGBM","MAE",5.21285682527288
"lifecyclesavings","LightGBM","MAE",3.1982298851831
"lifecyclesavings","LightGBM","MAE",2.05962414626599
"lifecyclesavings","LightGBM","RMSE",4.68338682534486
"lifecyclesavings","LightGBM","RMSE",2.99533104762707
"lifecyclesavings","LightGBM","RMSE",5.1077501319974
"lifecyclesavings","LightGBM","RMSE",2.79164666824703
"lifecyclesavings","LightGBM","RMSE",1.83427860273367
"lifecyclesavings","LightGBM","RMSE",5.93489458776297
"lifecyclesavings","LightGBM","RMSE",2.72061908596826
"lifecyclesavings","LightGBM","RMSE",6.24729137644611
"lifecyclesavings","LightGBM","RMSE",3.73927459626287
"lifecyclesavings","LightGBM","RMSE",2.56021880892439
"lifecyclesavings","LightGBM","R2",-0.285151682892104
"lifecyclesavings","LightGBM","R2",0.301013280590925
"lifecyclesavings","LightGBM","R2",-0.286570806808219
"lifecyclesavings","LightGBM","R2",0.213803461200107
"lifecyclesavings","LightGBM","R2",0.444629280696199
"lifecyclesavings","LightGBM","R2",-4.35559937779609
"lifecyclesavings","LightGBM","R2",0.0796167381532388
"lifecyclesavings","LightGBM","R2",0.0307752411891639
"lifecyclesavings","LightGBM","R2",-0.602666627266095
"lifecyclesavings","LightGBM","R2",-0.348958808298959
"lifecyclesavings","RaFFLE","MSE",15.8905798429808
"lifecyclesavings","RaFFLE","MSE",11.5115461888791
"lifecyclesavings","RaFFLE","MSE",22.708117202573
"lifecyclesavings","RaFFLE","MSE",3.42845791439605
"lifecyclesavings","RaFFLE","MSE",12.0119008066526
"lifecyclesavings","RaFFLE","MSE",36.0933517859088
"lifecyclesavings","RaFFLE","MSE",12.4616149615022
"lifecyclesavings","RaFFLE","MSE",39.5879992154445
"lifecyclesavings","RaFFLE","MSE",8.27305875202828
"lifecyclesavings","RaFFLE","MSE",5.33355275571299
"lifecyclesavings","RaFFLE","MAE",2.67106594374498
"lifecyclesavings","RaFFLE","MAE",2.5944725827574
"lifecyclesavings","RaFFLE","MAE",4.62528881579258
"lifecyclesavings","RaFFLE","MAE",1.47447858985086
"lifecyclesavings","RaFFLE","MAE",3.13902233938383
"lifecyclesavings","RaFFLE","MAE",5.89930158813422
"lifecyclesavings","RaFFLE","MAE",2.8147623652657
"lifecyclesavings","RaFFLE","MAE",5.49999191900052
"lifecyclesavings","RaFFLE","MAE",2.50667408518429
"lifecyclesavings","RaFFLE","MAE",1.72024937879898
"lifecyclesavings","RaFFLE","RMSE",3.98629901575142
"lifecyclesavings","RaFFLE","RMSE",3.39286695714392
"lifecyclesavings","RaFFLE","RMSE",4.76530347434169
"lifecyclesavings","RaFFLE","RMSE",1.85160954696071
"lifecyclesavings","RaFFLE","RMSE",3.4658189229463
"lifecyclesavings","RaFFLE","RMSE",6.00777427887473
"lifecyclesavings","RaFFLE","RMSE",3.53010126788202
"lifecyclesavings","RaFFLE","RMSE",6.29189949184223
"lifecyclesavings","RaFFLE","RMSE",2.87629253589204
"lifecyclesavings","RaFFLE","RMSE",2.30944858260863
"lifecyclesavings","RaFFLE","R2",0.0689477065555585
"lifecyclesavings","RaFFLE","R2",0.103164215884745
"lifecyclesavings","RaFFLE","R2",-0.119838855768079
"lifecyclesavings","RaFFLE","R2",0.654133060846892
"lifecyclesavings","RaFFLE","R2",-0.982732457435382
"lifecyclesavings","RaFFLE","R2",-4.48793902641976
"lifecyclesavings","RaFFLE","R2",-0.549557011147931
"lifecyclesavings","RaFFLE","R2",0.0168845337605735
"lifecyclesavings","RaFFLE","R2",0.0517243822586977
"lifecyclesavings","RaFFLE","R2",-0.0976430092578919
"lifecyclesavings","PRForest","MSE",26.1394386733347
"lifecyclesavings","PRForest","MSE",9.87250706761079
"lifecyclesavings","PRForest","MSE",23.9581564609327
"lifecyclesavings","PRForest","MSE",9.55829923409273
"lifecyclesavings","PRForest","MSE",4.61929413038423
"lifecyclesavings","PRForest","MSE",41.1856270476215
"lifecyclesavings","PRForest","MSE",7.98590087333411
"lifecyclesavings","PRForest","MSE",39.9316544679272
"lifecyclesavings","PRForest","MSE",16.5581095617286
"lifecyclesavings","PRForest","MSE",3.61906894917914
"lifecyclesavings","PRForest","MAE",3.46425058303492
"lifecyclesavings","PRForest","MAE",2.55863039172979
"lifecyclesavings","PRForest","MAE",4.83969189873465
"lifecyclesavings","PRForest","MAE",2.57077113836671
"lifecyclesavings","PRForest","MAE",1.99159711037205
"lifecyclesavings","PRForest","MAE",5.94100169517478
"lifecyclesavings","PRForest","MAE",2.44071071383263
"lifecyclesavings","PRForest","MAE",5.50817175264034
"lifecyclesavings","PRForest","MAE",3.57757086370771
"lifecyclesavings","PRForest","MAE",1.59672808928419
"lifecyclesavings","PRForest","RMSE",5.11267431715875
"lifecyclesavings","PRForest","RMSE",3.14205459335302
"lifecyclesavings","PRForest","RMSE",4.89470698417512
"lifecyclesavings","PRForest","RMSE",3.09164992101187
"lifecyclesavings","PRForest","RMSE",2.14925431961511
"lifecyclesavings","PRForest","RMSE",6.41760290510573
"lifecyclesavings","PRForest","RMSE",2.82593362861446
"lifecyclesavings","PRForest","RMSE",6.3191498216079
"lifecyclesavings","PRForest","RMSE",4.06916570831523
"lifecyclesavings","PRForest","RMSE",1.90238506858605
"lifecyclesavings","PRForest","R2",-0.531547908675524
"lifecyclesavings","PRForest","R2",0.230857656140258
"lifecyclesavings","PRForest","R2",-0.181483884295064
"lifecyclesavings","PRForest","R2",0.0357473295140326
"lifecyclesavings","PRForest","R2",0.237520809555716
"lifecyclesavings","PRForest","R2",-5.26221170432981
"lifecyclesavings","PRForest","R2",0.00698194200059521
"lifecyclesavings","PRForest","R2",0.00835031125714403
"lifecyclesavings","PRForest","R2",-0.897925790678912
"lifecyclesavings","PRForest","R2",0.25519706768931
